;Tarih;TP_DK_EUR_S_EF
6532;21-11-2019;6.3235
6533;22-11-2019;6.3256
6534;23-11-2019;
6535;24-11-2019;
6536;25-11-2019;6.3187
6537;26-11-2019;6.3234
6538;27-11-2019;6.3422
6539;28-11-2019;6.3539
6540;29-11-2019;6.3606
6541;30-11-2019;
6542;01-12-2019;
6543;02-12-2019;6.3384
6544;03-12-2019;6.3455
6545;04-12-2019;6.3762
6546;05-12-2019;6.3739
6547;06-12-2019;6.3949
6548;07-12-2019;
6549;08-12-2019;
6550;09-12-2019;6.4016
6551;10-12-2019;6.4295
6552;11-12-2019;6.443
6553;12-12-2019;6.4479
6554;13-12-2019;6.4646
6555;14-12-2019;
6556;15-12-2019;
6557;16-12-2019;6.4716
6558;17-12-2019;6.5208
6559;18-12-2019;6.5506
6560;19-12-2019;6.5888
6561;20-12-2019;6.6181
6562;21-12-2019;
6563;22-12-2019;
6564;23-12-2019;6.5922
6565;24-12-2019;6.5931
6566;25-12-2019;6.5991
6567;26-12-2019;6.5973
6568;27-12-2019;6.5976
6569;28-12-2019;
6570;29-12-2019;
6571;30-12-2019;6.6336
6572;31-12-2019;6.6725
6573;01-01-2020;
6574;02-01-2020;6.6841
6575;03-01-2020;6.685
6576;04-01-2020;
6577;05-01-2020;
6578;06-01-2020;6.6683
6579;07-01-2020;6.6939
6580;08-01-2020;6.6848
6581;09-01-2020;6.6574
6582;10-01-2020;6.5552
6583;11-01-2020;
6584;12-01-2020;
6585;13-01-2020;6.5386
6586;14-01-2020;6.5311
6587;15-01-2020;6.5711
6588;16-01-2020;6.5721
6589;17-01-2020;6.5674
6590;18-01-2020;
6591;19-01-2020;
6592;20-01-2020;6.5387
6593;21-01-2020;6.5628
6594;22-01-2020;6.5897
6595;23-01-2020;6.594
6596;24-01-2020;6.5802
6597;25-01-2020;
6598;26-01-2020;
6599;27-01-2020;6.5689
6600;28-01-2020;6.5687
6601;29-01-2020;6.5585
6602;30-01-2020;6.5587
6603;31-01-2020;6.6
6604;01-02-2020;
6605;02-02-2020;
6606;03-02-2020;6.6082
6607;04-02-2020;6.6372
6608;05-02-2020;6.6235
6609;06-02-2020;6.6135
6610;07-02-2020;6.5978
6611;08-02-2020;
6612;09-02-2020;
6613;10-02-2020;6.5734
6614;11-02-2020;6.5861
6615;12-02-2020;6.5995
6616;13-02-2020;6.5947
6617;14-02-2020;6.5972
6618;15-02-2020;
6619;16-02-2020;
6620;17-02-2020;6.5767
6621;18-02-2020;6.5651
6622;19-02-2020;6.5813
6623;20-02-2020;6.5644
6624;21-02-2020;6.587
6625;22-02-2020;
6626;23-02-2020;
6627;24-02-2020;6.614
6628;25-02-2020;6.6629
6629;26-02-2020;6.6635
6630;27-02-2020;6.7111
6631;28-02-2020;6.7566
6632;29-02-2020;
6633;01-03-2020;
6634;02-03-2020;6.8819
6635;03-03-2020;6.913
6636;04-03-2020;6.9117
6637;05-03-2020;6.8151
6638;06-03-2020;6.8004
6639;07-03-2020;
6640;08-03-2020;
6641;09-03-2020;6.8831
6642;10-03-2020;6.9965
6643;11-03-2020;6.9685
6644;12-03-2020;6.9899
6645;13-03-2020;7.0371
6646;14-03-2020;
6647;15-03-2020;
6648;16-03-2020;7.0331
6649;17-03-2020;7.1378
6650;18-03-2020;7.18
6651;19-03-2020;7.1105
6652;20-03-2020;7.0784
6653;21-03-2020;
6654;22-03-2020;
6655;23-03-2020;6.9968
6656;24-03-2020;7.0717
6657;25-03-2020;7.0688
6658;26-03-2020;6.95
6659;27-03-2020;7.0843
6660;28-03-2020;
6661;29-03-2020;
6662;30-03-2020;7.113
6663;31-03-2020;7.2389
6664;01-04-2020;7.2345
6665;02-04-2020;7.2996
6666;03-04-2020;7.3089
6667;04-04-2020;
6668;05-04-2020;
6669;06-04-2020;7.2518
6670;07-04-2020;7.3231
6671;08-04-2020;7.3495
6672;09-04-2020;7.3787
6673;10-04-2020;7.3477
6674;11-04-2020;
6675;12-04-2020;
6676;13-04-2020;7.3418
6677;14-04-2020;7.4198
6678;15-04-2020;7.4363
6679;16-04-2020;7.5119
6680;17-04-2020;7.5394
6681;18-04-2020;
6682;19-04-2020;
6683;20-04-2020;7.5154
6684;21-04-2020;7.5325
6685;22-04-2020;7.5648
6686;23-04-2020;
6687;24-04-2020;7.598
6688;25-04-2020;
6689;26-04-2020;
6690;27-04-2020;7.515
6691;28-04-2020;7.5839
6692;29-04-2020;7.6128
6693;30-04-2020;7.6014
6694;01-05-2020;
6695;02-05-2020;
6696;03-05-2020;
6697;04-05-2020;7.6077
6698;05-05-2020;7.6992
6699;06-05-2020;7.6877
6700;07-05-2020;7.7367
6701;08-05-2020;7.8202
6702;09-05-2020;
6703;10-05-2020;
6704;11-05-2020;7.7148
6705;12-05-2020;7.6761
6706;13-05-2020;7.6173
6707;14-05-2020;7.5985
6708;15-05-2020;7.537
6709;16-05-2020;
6710;17-05-2020;
6711;18-05-2020;7.4871
6712;19-05-2020;
6713;20-05-2020;7.4431
6714;21-05-2020;7.4526
6715;22-05-2020;7.4746
6716;23-05-2020;
6717;24-05-2020;
6718;25-05-2020;
6719;26-05-2020;
6720;27-05-2020;7.431
6721;28-05-2020;7.4544
6722;29-05-2020;7.4984
6723;30-05-2020;
6724;31-05-2020;
6725;01-06-2020;7.6021
6726;02-06-2020;7.5974
6727;03-06-2020;7.5904
6728;04-06-2020;7.5688
6729;05-06-2020;7.5927
6730;06-06-2020;
6731;07-06-2020;
6732;08-06-2020;7.6897
6733;09-06-2020;7.67
6734;10-06-2020;7.6705
6735;11-06-2020;7.7286
6736;12-06-2020;7.738
6737;13-06-2020;
6738;14-06-2020;
6739;15-06-2020;7.7352
6740;16-06-2020;7.6995
6741;17-06-2020;7.7562
6742;18-06-2020;7.7138
6743;19-06-2020;7.7246
6744;20-06-2020;
6745;21-06-2020;
6746;22-06-2020;7.6993
6747;23-06-2020;7.6966
6748;24-06-2020;7.7534
6749;25-06-2020;7.7619
6750;26-06-2020;7.705
6751;27-06-2020;
6752;28-06-2020;
6753;29-06-2020;7.703
6754;30-06-2020;7.7337
6755;01-07-2020;7.6973
6756;02-07-2020;7.7028
6757;03-07-2020;7.7466
6758;04-07-2020;
6759;05-07-2020;
6760;06-07-2020;7.7113
6761;07-07-2020;7.7611
6762;08-07-2020;7.7556
6763;09-07-2020;7.7563
6764;10-07-2020;7.7945
6765;11-07-2020;
6766;12-07-2020;
6767;13-07-2020;7.7564
6768;14-07-2020;7.7856
6769;15-07-2020;
6770;16-07-2020;7.8072
6771;17-07-2020;7.8279
6772;18-07-2020;
6773;19-07-2020;
6774;20-07-2020;7.8341
6775;21-07-2020;7.865
6776;22-07-2020;7.8555
6777;23-07-2020;7.9191
6778;24-07-2020;7.9452
6779;25-07-2020;
6780;26-07-2020;
6781;27-07-2020;7.956
6782;28-07-2020;8.0339
6783;29-07-2020;8.0967
6784;30-07-2020;8.1751
6785;31-07-2020;
6786;01-08-2020;
6787;02-08-2020;
6788;03-08-2020;
6789;04-08-2020;8.1751
6790;05-08-2020;8.1946
6791;06-08-2020;8.2991
6792;07-08-2020;8.514
6793;08-08-2020;
6794;09-08-2020;
6795;10-08-2020;8.6223
6796;11-08-2020;8.6134
6797;12-08-2020;8.5581
6798;13-08-2020;8.5942
6799;14-08-2020;8.685
6800;15-08-2020;
6801;16-08-2020;
6802;17-08-2020;8.6997
6803;18-08-2020;8.7617
6804;19-08-2020;8.7968
6805;20-08-2020;8.8
6806;21-08-2020;8.6675
6807;22-08-2020;
6808;23-08-2020;
6809;24-08-2020;8.5563
6810;25-08-2020;8.7051
6811;26-08-2020;8.7368
6812;27-08-2020;8.7041
6813;28-08-2020;8.6807
6814;29-08-2020;
6815;30-08-2020;
6816;31-08-2020;8.7184
6817;01-09-2020;8.7572
6818;02-09-2020;8.8269
6819;03-09-2020;8.761
6820;04-09-2020;8.7724
6821;05-09-2020;
6822;06-09-2020;
6823;07-09-2020;8.8112
6824;08-09-2020;8.8229
6825;09-09-2020;8.8285
6826;10-09-2020;8.8145
6827;11-09-2020;8.8519
6828;12-09-2020;
6829;13-09-2020;
6830;14-09-2020;8.8463
6831;15-09-2020;8.8872
6832;16-09-2020;8.9052
6833;17-09-2020;8.8899
6834;18-09-2020;8.8941
6835;19-09-2020;
6836;20-09-2020;
6837;21-09-2020;8.959
6838;22-09-2020;8.9725
6839;23-09-2020;8.9849
6840;24-09-2020;8.9886
6841;25-09-2020;8.9572
6842;26-09-2020;
6843;27-09-2020;
6844;28-09-2020;8.8341
6845;29-09-2020;9.0566
6846;30-09-2020;9.1583
6847;01-10-2020;9.1135
6848;02-10-2020;9.0675
6849;03-10-2020;
6850;04-10-2020;
6851;05-10-2020;9.0897
6852;06-10-2020;9.1115
6853;07-10-2020;9.1559
6854;08-10-2020;9.2363
6855;09-10-2020;9.3166
6856;10-10-2020;
6857;11-10-2020;
6858;12-10-2020;9.355
6859;13-10-2020;9.3196
6860;14-10-2020;9.3173
6861;15-10-2020;9.3294
6862;16-10-2020;9.303
6863;17-10-2020;
6864;18-10-2020;
6865;19-10-2020;9.2999
6866;20-10-2020;9.2835
6867;21-10-2020;9.3181
6868;22-10-2020;9.2983
6869;23-10-2020;9.2693
6870;24-10-2020;
6871;25-10-2020;
6872;26-10-2020;9.4252
6873;27-10-2020;9.5238
6874;28-10-2020;9.6291
6875;29-10-2020;
6876;30-10-2020;9.6291
6877;31-10-2020;
6878;01-11-2020;
6879;02-11-2020;9.7306
6880;03-11-2020;9.7828
6881;04-11-2020;9.9129
6882;05-11-2020;9.9041
6883;06-11-2020;9.9745
6884;07-11-2020;
6885;08-11-2020;
6886;09-11-2020;10.061
6887;10-11-2020;9.7494
6888;11-11-2020;9.7599
6889;12-11-2020;9.5235
6890;13-11-2020;9.2165
6891;14-11-2020;
6892;15-11-2020;
6893;16-11-2020;9.0467
6894;17-11-2020;9.1231
6895;18-11-2020;9.214
6896;19-11-2020;9.2004
6897;20-11-2020;9.1083
6898;21-11-2020;
6899;22-11-2020;
6900;23-11-2020;9.0247
6901;24-11-2020;9.2502
6902;25-11-2020;9.4266
6903;26-11-2020;9.4811
6904;27-11-2020;9.4378
6905;28-11-2020;
6906;29-11-2020;
6907;30-11-2020;9.3296
6908;01-12-2020;9.3615
6909;02-12-2020;9.4178
6910;03-12-2020;9.4446
6911;04-12-2020;9.542
6912;05-12-2020;
6913;06-12-2020;
6914;07-12-2020;9.4938
6915;08-12-2020;9.5227
6916;09-12-2020;9.4932
6917;10-12-2020;9.5154
6918;11-12-2020;9.5246
6919;12-12-2020;
6920;13-12-2020;
6921;14-12-2020;9.6559
6922;15-12-2020;9.594
6923;16-12-2020;9.5498
6924;17-12-2020;9.5222
6925;18-12-2020;9.513
6926;19-12-2020;
6927;20-12-2020;
6928;21-12-2020;9.4541
6929;22-12-2020;9.3813
6930;23-12-2020;9.3655
6931;24-12-2020;9.3337
6932;25-12-2020;9.3256
6933;26-12-2020;
6934;27-12-2020;
6935;28-12-2020;9.2342
6936;29-12-2020;9.1672
6937;30-12-2020;9.0997
6938;31-12-2020;9.0376
6939;01-01-2021;
6940;02-01-2021;
6941;03-01-2021;
6942;04-01-2021;9.1466
6943;05-01-2021;9.0681
6944;06-01-2021;9.0956
6945;07-01-2021;9.0696
6946;08-01-2021;8.9637
6947;09-01-2021;
6948;10-01-2021;
6949;11-01-2021;9.0265
6950;12-01-2021;9.0928
6951;13-01-2021;9.0992
6952;14-01-2021;9.0851
6953;15-01-2021;9.0111
6954;16-01-2021;
6955;17-01-2021;
6956;18-01-2021;8.9931
6957;19-01-2021;9.0756
6958;20-01-2021;9.0533
6959;21-01-2021;9.053
6960;22-01-2021;8.9893
6961;23-01-2021;
6962;24-01-2021;
6963;25-01-2021;9.0341
6964;26-01-2021;9.0074
6965;27-01-2021;8.9845
6966;28-01-2021;8.9571
6967;29-01-2021;8.9511
6968;30-01-2021;
6969;31-01-2021;
6970;01-02-2021;8.9012
6971;02-02-2021;8.7633
6972;03-02-2021;8.6354
6973;04-02-2021;8.6279
6974;05-02-2021;8.5842
6975;06-02-2021;
6976;07-02-2021;
6977;08-02-2021;8.5044
6978;09-02-2021;8.5317
6979;10-02-2021;8.5947
6980;11-02-2021;8.58
6981;12-02-2021;8.5656
6982;13-02-2021;
6983;14-02-2021;
6984;15-02-2021;8.5258
6985;16-02-2021;8.4887
6986;17-02-2021;8.4304
6987;18-02-2021;8.4837
6988;19-02-2021;8.4145
6989;20-02-2021;
6990;21-02-2021;
6991;22-02-2021;8.4686
6992;23-02-2021;8.503
6993;24-02-2021;8.57
6994;25-02-2021;8.706
6995;26-02-2021;8.8101
6996;27-02-2021;
6997;28-02-2021;
6998;01-03-2021;8.9715
6999;02-03-2021;8.835
7000;03-03-2021;8.8145
7001;04-03-2021;8.8972
7002;05-03-2021;9.0065
7003;06-03-2021;
7004;07-03-2021;
7005;08-03-2021;8.9939
7006;09-03-2021;9.0506
7007;10-03-2021;9.1151
7008;11-03-2021;9.0613
7009;12-03-2021;8.9289
7010;13-03-2021;
7011;14-03-2021;
7012;15-03-2021;9.0624
7013;16-03-2021;9.0209
7014;17-03-2021;8.9836
7015;18-03-2021;8.9536
7016;19-03-2021;8.9408
7017;20-03-2021;
7018;21-03-2021;
7019;22-03-2021;8.6852
7020;23-03-2021;9.438
7021;24-03-2021;9.3209
7022;25-03-2021;9.4568
7023;26-03-2021;9.4088
7024;27-03-2021;
7025;28-03-2021;
7026;29-03-2021;9.4461
7027;30-03-2021;9.5934
7028;31-03-2021;9.8064
7029;01-04-2021;9.8011
7030;02-04-2021;9.6215
7031;03-04-2021;
7032;04-04-2021;
7033;05-04-2021;9.4959
7034;06-04-2021;9.5938
7035;07-04-2021;9.6509
7036;08-04-2021;9.7396
7037;09-04-2021;9.7127
7038;10-04-2021;
7039;11-04-2021;
7040;12-04-2021;9.7097
7041;13-04-2021;9.747
7042;14-04-2021;9.7124
7043;15-04-2021;9.6877
7044;16-04-2021;9.6788
7045;17-04-2021;
7046;18-04-2021;
7047;19-04-2021;9.6843
7048;20-04-2021;9.7122
7049;21-04-2021;9.8041
7050;22-04-2021;9.8139
7051;23-04-2021;
7052;24-04-2021;
7053;25-04-2021;
7054;26-04-2021;9.9905
7055;27-04-2021;10.1068
7056;28-04-2021;9.9699
7057;29-04-2021;9.9126
7058;30-04-2021;9.9418
7059;01-05-2021;
7060;02-05-2021;
7061;03-05-2021;9.9874
7062;04-05-2021;10.0215
7063;05-05-2021;10.0167
7064;06-05-2021;10.044
7065;07-05-2021;10.0309
7066;08-05-2021;
7067;09-05-2021;
7068;10-05-2021;10.0209
7069;11-05-2021;10.0616
7070;12-05-2021;10.106
7071;13-05-2021;
7072;14-05-2021;
7073;15-05-2021;
7074;16-05-2021;
7075;17-05-2021;10.106
7076;18-05-2021;10.1739
7077;19-05-2021;
7078;20-05-2021;10.2003
7079;21-05-2021;10.238
7080;22-05-2021;
7081;23-05-2021;
7082;24-05-2021;10.2409
7083;25-05-2021;10.2616
7084;26-05-2021;10.3201
7085;27-05-2021;10.3568
7086;28-05-2021;10.3189
7087;29-05-2021;
7088;30-05-2021;
7089;31-05-2021;10.4491
7090;01-06-2021;10.3972
7091;02-06-2021;10.4341
7092;03-06-2021;10.5241
7093;04-06-2021;10.5438
7094;05-06-2021;
7095;06-06-2021;
7096;07-06-2021;10.5508
7097;08-06-2021;10.5172
7098;09-06-2021;10.493
7099;10-06-2021;10.4861
7100;11-06-2021;10.4151
7101;12-06-2021;
7102;13-06-2021;
7103;14-06-2021;10.1951
7104;15-06-2021;10.1332
7105;16-06-2021;10.3988
7106;17-06-2021;10.3668
7107;18-06-2021;10.3413
7108;19-06-2021;
7109;20-06-2021;
7110;21-06-2021;10.3538
7111;22-06-2021;10.4376
7112;23-06-2021;10.4065
7113;24-06-2021;10.3167
7114;25-06-2021;10.3697
7115;26-06-2021;
7116;27-06-2021;
7117;28-06-2021;10.3988
7118;29-06-2021;10.4421
7119;30-06-2021;10.3988
7120;01-07-2021;10.359
7121;02-07-2021;10.3229
7122;03-07-2021;
7123;04-07-2021;
7124;05-07-2021;10.2996
7125;06-07-2021;10.321
7126;07-07-2021;10.2901
7127;08-07-2021;10.2807
7128;09-07-2021;10.306
7129;10-07-2021;
7130;11-07-2021;
7131;12-07-2021;10.3051
7132;13-07-2021;10.2692
7133;14-07-2021;10.2263
7134;15-07-2021;
7135;16-07-2021;10.1896
7136;17-07-2021;
7137;18-07-2021;
7138;19-07-2021;10.0815
7139;20-07-2021;
7140;21-07-2021;
7141;22-07-2021;
7142;23-07-2021;
7143;24-07-2021;
7144;25-07-2021;
7145;26-07-2021;10.0815
7146;27-07-2021;10.1384
7147;28-07-2021;10.1229
7148;29-07-2021;10.1262
7149;30-07-2021;10.1195
7150;31-07-2021;
7151;01-08-2021;
7152;02-08-2021;10.0414
7153;03-08-2021;10.0006
7154;04-08-2021;9.9233
7155;05-08-2021;10.0221
7156;06-08-2021;10.131
7157;07-08-2021;
7158;08-08-2021;
7159;09-08-2021;10.1483
7160;10-08-2021;10.1958
7161;11-08-2021;10.1446
7162;12-08-2021;10.1347
7163;13-08-2021;10.0972
7164;14-08-2021;
7165;15-08-2021;
7166;16-08-2021;10.0582
7167;17-08-2021;10.0091
7168;18-08-2021;9.935
7169;19-08-2021;9.9502
7170;20-08-2021;9.982
7171;21-08-2021;
7172;22-08-2021;
7173;23-08-2021;9.988
7174;24-08-2021;9.9472
7175;25-08-2021;9.9054
7176;26-08-2021;9.8729
7177;27-08-2021;9.8677
7178;28-08-2021;
7179;29-08-2021;
7180;30-08-2021;
7181;31-08-2021;9.8819
7182;01-09-2021;9.8552
7183;02-09-2021;9.8233
7184;03-09-2021;9.8234
7185;04-09-2021;
7186;05-09-2021;
7187;06-09-2021;9.8817
7188;07-09-2021;9.8524
7189;08-09-2021;9.8832
7190;09-09-2021;9.9723
7191;10-09-2021;10.0473
7192;11-09-2021;
7193;12-09-2021;
7194;13-09-2021;9.9807
7195;14-09-2021;9.9825
7196;15-09-2021;9.9944
7197;16-09-2021;9.9945
7198;17-09-2021;9.971
7199;18-09-2021;
7200;19-09-2021;
7201;20-09-2021;10.1255
7202;21-09-2021;10.1802
7203;22-09-2021;10.1607
7204;23-09-2021;10.1626
7205;24-09-2021;10.1791
7206;25-09-2021;
7207;26-09-2021;
7208;27-09-2021;10.3868
7209;28-09-2021;10.3705
7210;29-09-2021;10.3828
7211;30-09-2021;10.3476
7212;01-10-2021;10.3273
7213;02-10-2021;
7214;03-10-2021;
7215;04-10-2021;10.2823
7216;05-10-2021;10.3162
7217;06-10-2021;10.2922
7218;07-10-2021;10.3216
7219;08-10-2021;10.2808
7220;09-10-2021;
7221;10-10-2021;
7222;11-10-2021;10.3172
7223;12-10-2021;10.374
7224;13-10-2021;10.437
7225;14-10-2021;10.4612
7226;15-10-2021;10.647
7227;16-10-2021;
7228;17-10-2021;
7229;18-10-2021;10.7138
7230;19-10-2021;10.773
7231;20-10-2021;10.8594
7232;21-10-2021;10.8666
7233;22-10-2021;10.8465
7234;23-10-2021;
7235;24-10-2021;
7236;25-10-2021;11.1934
7237;26-10-2021;11.3657
7238;27-10-2021;11.0175
7239;28-10-2021;11.0344
7240;29-10-2021;
7241;30-10-2021;
7242;31-10-2021;
7243;01-11-2021;11.0344
7244;02-11-2021;11.0581
7245;03-11-2021;11.0778
7246;04-11-2021;11.2262
7247;05-11-2021;11.236
7248;06-11-2021;
7249;07-11-2021;
7250;08-11-2021;11.2365
7251;09-11-2021;11.2383
7252;10-11-2021;11.2841
7253;11-11-2021;11.353
7254;12-11-2021;11.4101
7255;13-11-2021;
7256;14-11-2021;
7257;15-11-2021;11.3823
7258;16-11-2021;11.466
7259;17-11-2021;11.5988
7260;18-11-2021;11.8016
7261;19-11-2021;12.1625
7262;20-11-2021;
7263;21-11-2021;
7264;22-11-2021;12.5228
7265;23-11-2021;12.6354
7266;24-11-2021;13.7241
7267;25-11-2021;14.1991
7268;26-11-2021;13.5085
7269;27-11-2021;
7270;28-11-2021;
7271;29-11-2021;13.642
7272;30-11-2021;14.3265
7273;01-12-2021;14.7283
7274;02-12-2021;15.1548
7275;03-12-2021;15.234
7276;04-12-2021;
7277;05-12-2021;
7278;06-12-2021;15.5058
7279;07-12-2021;15.6017
7280;08-12-2021;15.461
7281;09-12-2021;15.4262
7282;10-12-2021;15.6091
7283;11-12-2021;
7284;12-12-2021;
7285;13-12-2021;15.661
7286;14-12-2021;16.1194
7287;15-12-2021;16.0625
7288;16-12-2021;16.5485
7289;17-12-2021;17.2525
7290;18-12-2021;
7291;19-12-2021;
7292;20-12-2021;18.5655
7293;21-12-2021;19.7438
7294;22-12-2021;14.751
7295;23-12-2021;14.0947
7296;24-12-2021;13.0112
7297;25-12-2021;
7298;26-12-2021;
7299;27-12-2021;13.3366
7300;28-12-2021;12.9329
7301;29-12-2021;13.4442
7302;30-12-2021;13.8467
7303;31-12-2021;14.7308
7304;01-01-2022;
7305;02-01-2022;
7306;03-01-2022;15.1365
7307;04-01-2022;15.2845
7308;05-01-2022;14.9394
7309;06-01-2022;15.1636
7310;07-01-2022;15.4615
7311;08-01-2022;
7312;09-01-2022;
7313;10-01-2022;15.6015
7314;11-01-2022;15.5956
7315;12-01-2022;15.6204
7316;13-01-2022;15.6423
7317;14-01-2022;15.569
7318;15-01-2022;
7319;16-01-2022;
7320;17-01-2022;15.5311
7321;18-01-2022;15.4449
7322;19-01-2022;15.4459
7323;20-01-2022;15.4356
7324;21-01-2022;15.3081
7325;22-01-2022;
7326;23-01-2022;
7327;24-01-2022;15.2394
7328;25-01-2022;15.2007
7329;26-01-2022;15.2929
7330;27-01-2022;15.2907
7331;28-01-2022;15.2662
7332;29-01-2022;
7333;30-01-2022;
7334;31-01-2022;15.2036
7335;01-02-2022;15.0171
7336;02-02-2022;15.1
7337;03-02-2022;15.2154
7338;04-02-2022;15.3508
7339;05-02-2022;
7340;06-02-2022;
7341;07-02-2022;15.5675
7342;08-02-2022;15.5323
7343;09-02-2022;15.5926
7344;10-02-2022;15.5514
7345;11-02-2022;15.5224
7346;12-02-2022;
7347;13-02-2022;
7348;14-02-2022;15.4182
7349;15-02-2022;15.3776
7350;16-02-2022;15.4728
7351;17-02-2022;15.5439
7352;18-02-2022;15.5131
7353;19-02-2022;
7354;20-02-2022;
7355;21-02-2022;15.5257
7356;22-02-2022;15.5162
7357;23-02-2022;15.6162
7358;24-02-2022;15.6875
7359;25-02-2022;16.0154
7360;26-02-2022;
7361;27-02-2022;
7362;28-02-2022;15.7616
7363;01-03-2022;15.5235
7364;02-03-2022;15.607
7365;03-03-2022;15.6244
7366;04-03-2022;15.7038
7367;05-03-2022;
7368;06-03-2022;
7369;07-03-2022;15.6532
7370;08-03-2022;15.5822
7371;09-03-2022;15.8023
7372;10-03-2022;16.0447
7373;11-03-2022;16.338
7374;12-03-2022;
7375;13-03-2022;
7376;14-03-2022;16.4299
7377;15-03-2022;16.2161
7378;16-03-2022;16.2705
7379;17-03-2022;16.1787
7380;18-03-2022;16.2601
7381;19-03-2022;
7382;20-03-2022;
7383;21-03-2022;16.38
7384;22-03-2022;16.4209
7385;23-03-2022;16.3272
7386;24-03-2022;16.3524
7387;25-03-2022;16.3363
7388;26-03-2022;
7389;27-03-2022;
7390;28-03-2022;16.3675
7391;29-03-2022;16.3158
7392;30-03-2022;16.3656
7393;31-03-2022;16.3625
7394;01-04-2022;16.3393
7395;02-04-2022;
7396;03-04-2022;
7397;04-04-2022;16.268
7398;05-04-2022;16.2331
7399;06-04-2022;16.1794
7400;07-04-2022;16.1074
7401;08-04-2022;16.1054
7402;09-04-2022;
7403;10-04-2022;
7404;11-04-2022;16.0541
7405;12-04-2022;16.1028
7406;13-04-2022;15.9856
7407;14-04-2022;15.8234
7408;15-04-2022;15.964
7409;16-04-2022;
7410;17-04-2022;
7411;18-04-2022;15.8578
7412;19-04-2022;15.8434
7413;20-04-2022;15.8532
7414;21-04-2022;15.9157
7415;22-04-2022;16.0437
7416;23-04-2022;
7417;24-04-2022;
7418;25-04-2022;15.9543
7419;26-04-2022;15.8785
7420;27-04-2022;15.83
7421;28-04-2022;15.746
7422;29-04-2022;15.5962
7423;30-04-2022;
7424;01-05-2022;
7425;02-05-2022;
7426;03-05-2022;
7427;04-05-2022;
7428;05-05-2022;15.6655
7429;06-05-2022;15.7573
7430;07-05-2022;
7431;08-05-2022;
7432;09-05-2022;15.7667
7433;10-05-2022;15.8107
7434;11-05-2022;16.0904
7435;12-05-2022;16.1863
7436;13-05-2022;16.0884
7437;14-05-2022;
7438;15-05-2022;
7439;16-05-2022;16.0985
7440;17-05-2022;16.2702
7441;18-05-2022;16.6175
7442;19-05-2022;
7443;20-05-2022;16.7979
7444;21-05-2022;
7445;22-05-2022;
7446;23-05-2022;16.904
7447;24-05-2022;16.9256
7448;25-05-2022;17.2824
7449;26-05-2022;17.4234
7450;27-05-2022;17.568
7451;28-05-2022;
7452;29-05-2022;
7453;30-05-2022;17.5849
7454;31-05-2022;17.66
7455;01-06-2022;17.6283
7456;02-06-2022;17.6497
7457;03-06-2022;17.6281
7458;04-06-2022;
7459;05-06-2022;
7460;06-06-2022;17.7651
7461;07-06-2022;17.8373
7462;08-06-2022;17.8998
7463;09-06-2022;18.3535
7464;10-06-2022;18.4909
7465;11-06-2022;
7466;12-06-2022;
7467;13-06-2022;18.1521
7468;14-06-2022;18.0949
7469;15-06-2022;18.065
7470;16-06-2022;18.1416
7471;17-06-2022;18.0434
7472;18-06-2022;
7473;19-06-2022;
7474;20-06-2022;18.2331
7475;21-06-2022;18.2821
7476;22-06-2022;18.3403
7477;23-06-2022;18.2744
7478;24-06-2022;18.3058
7479;25-06-2022;
7480;26-06-2022;
7481;27-06-2022;18.3357
7482;28-06-2022;17.6639
7483;29-06-2022;17.6439
7484;30-06-2022;17.58
7485;01-07-2022;17.4275
7486;02-07-2022;
7487;03-07-2022;
7488;04-07-2022;17.5281
7489;05-07-2022;17.5902
7490;06-07-2022;17.5614
7491;07-07-2022;17.6364
7492;08-07-2022;17.6569
7493;09-07-2022;
7494;10-07-2022;
7495;11-07-2022;
7496;12-07-2022;
7497;13-07-2022;17.6569
7498;14-07-2022;17.527
7499;15-07-2022;
7500;16-07-2022;
7501;17-07-2022;
7502;18-07-2022;17.5555
7503;19-07-2022;17.7668
7504;20-07-2022;18.0153
7505;21-07-2022;18.0142
7506;22-07-2022;18.0254
7507;23-07-2022;
7508;24-07-2022;
7509;25-07-2022;18.0682
7510;26-07-2022;18.2528
7511;27-07-2022;18.22
7512;28-07-2022;18.1885
7513;29-07-2022;18.2778
7514;30-07-2022;
7515;31-07-2022;
7516;01-08-2022;18.3581
7517;02-08-2022;18.4251
7518;03-08-2022;18.4109
7519;04-08-2022;18.3197
7520;05-08-2022;18.322
7521;06-08-2022;
7522;07-08-2022;
7523;08-08-2022;18.4121
7524;09-08-2022;18.3454
7525;10-08-2022;18.3934
7526;11-08-2022;18.4017
7527;12-08-2022;18.5875
7528;13-08-2022;
7529;14-08-2022;
7530;15-08-2022;18.5297
7531;16-08-2022;18.3843
7532;17-08-2022;18.2559
7533;18-08-2022;18.309
7534;19-08-2022;18.3298
7535;20-08-2022;
7536;21-08-2022;
7537;22-08-2022;18.2694
7538;23-08-2022;18.1782
7539;24-08-2022;18.0258
7540;25-08-2022;18.0708
7541;26-08-2022;18.1979
7542;27-08-2022;
7543;28-08-2022;
7544;29-08-2022;18.1953
7545;30-08-2022;
7546;31-08-2022;18.1531
7547;01-09-2022;18.2174
7548;02-09-2022;18.2828
7549;03-09-2022;
7550;04-09-2022;
7551;05-09-2022;18.2398
7552;06-09-2022;18.1142
7553;07-09-2022;18.1751
7554;08-09-2022;18.0974
