;Tarih;TP_DK_EUR_A_EF
5466;20-12-2016;3.6509
5467;21-12-2016;3.6445
5468;22-12-2016;3.6498
5469;23-12-2016;3.6597
5470;24-12-2016;
5471;25-12-2016;
5472;26-12-2016;3.6621
5473;27-12-2016;3.6614
5474;28-12-2016;3.6685
5475;29-12-2016;3.6875
5476;30-12-2016;3.6913
5477;31-12-2016;
5478;01-01-2017;
5479;02-01-2017;3.7073
5480;03-01-2017;3.706
5481;04-01-2017;3.7252
5482;05-01-2017;3.7265
5483;06-01-2017;3.7781
5484;07-01-2017;
5485;08-01-2017;
5486;09-01-2017;3.8243
5487;10-01-2017;3.8959
5488;11-01-2017;3.9824
5489;12-01-2017;4.0563
5490;13-01-2017;4.0861
5491;14-01-2017;
5492;15-01-2017;
5493;16-01-2017;4.039
5494;17-01-2017;3.9835
5495;18-01-2017;4.0346
5496;19-01-2017;4.0335
5497;20-01-2017;4.0392
5498;21-01-2017;
5499;22-01-2017;
5500;23-01-2017;4.0656
5501;24-01-2017;4.0418
5502;25-01-2017;4.0271
5503;26-01-2017;4.0807
5504;27-01-2017;4.1116
5505;28-01-2017;
5506;29-01-2017;
5507;30-01-2017;4.1392
5508;31-01-2017;4.0955
5509;01-02-2017;4.053
5510;02-02-2017;4.0705
5511;03-02-2017;4.0309
5512;04-02-2017;
5513;05-02-2017;
5514;06-02-2017;4.0184
5515;07-02-2017;3.9512
5516;08-02-2017;3.9571
5517;09-02-2017;3.983
5518;10-02-2017;3.9566
5519;11-02-2017;
5520;12-02-2017;
5521;13-02-2017;3.9089
5522;14-02-2017;3.9201
5523;15-02-2017;3.8732
5524;16-02-2017;3.8491
5525;17-02-2017;3.8976
5526;18-02-2017;
5527;19-02-2017;
5528;20-02-2017;3.9021
5529;21-02-2017;3.843
5530;22-02-2017;3.8182
5531;23-02-2017;3.7915
5532;24-02-2017;3.7693
5533;25-02-2017;
5534;26-02-2017;
5535;27-02-2017;3.7777
5536;28-02-2017;3.7937
5537;01-03-2017;3.8195
5538;02-03-2017;3.8262
5539;03-03-2017;3.8742
5540;04-03-2017;
5541;05-03-2017;
5542;06-03-2017;3.915
5543;07-03-2017;3.9312
5544;08-03-2017;3.8951
5545;09-03-2017;3.9073
5546;10-03-2017;3.9562
5547;11-03-2017;
5548;12-03-2017;
5549;13-03-2017;3.97
5550;14-03-2017;3.9915
5551;15-03-2017;3.9828
5552;16-03-2017;3.9607
5553;17-03-2017;3.9332
5554;18-03-2017;
5555;19-03-2017;
5556;20-03-2017;3.8785
5557;21-03-2017;3.8995
5558;22-03-2017;3.8937
5559;23-03-2017;3.9113
5560;24-03-2017;3.8946
5561;25-03-2017;
5562;26-03-2017;
5563;27-03-2017;3.9024
5564;28-03-2017;3.9018
5565;29-03-2017;3.9255
5566;30-03-2017;3.924
5567;31-03-2017;3.9055
5568;01-04-2017;
5569;02-04-2017;
5570;03-04-2017;3.8824
5571;04-04-2017;3.8762
5572;05-04-2017;3.878
5573;06-04-2017;3.922
5574;07-04-2017;3.9508
5575;08-04-2017;
5576;09-04-2017;
5577;10-04-2017;3.9541
5578;11-04-2017;3.9403
5579;12-04-2017;3.9365
5580;13-04-2017;3.8975
5581;14-04-2017;3.888
5582;15-04-2017;
5583;16-04-2017;
5584;17-04-2017;3.9056
5585;18-04-2017;3.8862
5586;19-04-2017;3.9237
5587;20-04-2017;3.9243
5588;21-04-2017;3.9096
5589;22-04-2017;
5590;23-04-2017;
5591;24-04-2017;3.8952
5592;25-04-2017;3.897
5593;26-04-2017;3.8974
5594;27-04-2017;3.9066
5595;28-04-2017;3.876
5596;29-04-2017;
5597;30-04-2017;
5598;01-05-2017;
5599;02-05-2017;3.8717
5600;03-05-2017;3.855
5601;04-05-2017;3.8519
5602;05-05-2017;3.865
5603;06-05-2017;
5604;07-05-2017;
5605;08-05-2017;3.8996
5606;09-05-2017;3.8833
5607;10-05-2017;3.9151
5608;11-05-2017;3.9112
5609;12-05-2017;3.8831
5610;13-05-2017;
5611;14-05-2017;
5612;15-05-2017;3.8946
5613;16-05-2017;3.8919
5614;17-05-2017;3.9115
5615;18-05-2017;3.943
5616;19-05-2017;
5617;20-05-2017;
5618;21-05-2017;
5619;22-05-2017;4.0175
5620;23-05-2017;3.9851
5621;24-05-2017;4.0052
5622;25-05-2017;3.9831
5623;26-05-2017;3.9929
5624;27-05-2017;
5625;28-05-2017;
5626;29-05-2017;3.9952
5627;30-05-2017;3.9949
5628;31-05-2017;3.9716
5629;01-06-2017;3.953
5630;02-06-2017;3.9632
5631;03-06-2017;
5632;04-06-2017;
5633;05-06-2017;3.9545
5634;06-06-2017;3.9448
5635;07-06-2017;3.9716
5636;08-06-2017;3.9534
5637;09-06-2017;3.9783
5638;10-06-2017;
5639;11-06-2017;
5640;12-06-2017;3.9351
5641;13-06-2017;3.945
5642;14-06-2017;3.9396
5643;15-06-2017;3.9354
5644;16-06-2017;3.9134
5645;17-06-2017;
5646;18-06-2017;
5647;19-06-2017;3.9196
5648;20-06-2017;3.9186
5649;21-06-2017;3.9257
5650;22-06-2017;3.9353
5651;23-06-2017;3.9255
5652;24-06-2017;
5653;25-06-2017;
5654;26-06-2017;
5655;27-06-2017;
5656;28-06-2017;3.9072
5657;29-06-2017;3.9987
5658;30-06-2017;4.0002
5659;01-07-2017;
5660;02-07-2017;
5661;03-07-2017;4.0098
5662;04-07-2017;4.016
5663;05-07-2017;4.0278
5664;06-07-2017;4.0559
5665;07-07-2017;4.112
5666;08-07-2017;
5667;09-07-2017;
5668;10-07-2017;4.1408
5669;11-07-2017;4.1043
5670;12-07-2017;4.1341
5671;13-07-2017;4.1237
5672;14-07-2017;4.0661
5673;15-07-2017;
5674;16-07-2017;
5675;17-07-2017;4.0615
5676;18-07-2017;4.0489
5677;19-07-2017;4.0669
5678;20-07-2017;4.0621
5679;21-07-2017;4.0584
5680;22-07-2017;
5681;23-07-2017;
5682;24-07-2017;4.1081
5683;25-07-2017;4.1257
5684;26-07-2017;4.1442
5685;27-07-2017;4.1361
5686;28-07-2017;4.1288
5687;29-07-2017;
5688;30-07-2017;
5689;31-07-2017;4.1287
5690;01-08-2017;4.1296
5691;02-08-2017;4.1529
5692;03-08-2017;4.1749
5693;04-08-2017;4.1875
5694;05-08-2017;
5695;06-08-2017;
5696;07-08-2017;4.1891
5697;08-08-2017;4.1615
5698;09-08-2017;4.1627
5699;10-08-2017;4.1508
5700;11-08-2017;4.1402
5701;12-08-2017;
5702;13-08-2017;
5703;14-08-2017;4.1634
5704;15-08-2017;4.1588
5705;16-08-2017;4.141
5706;17-08-2017;4.1324
5707;18-08-2017;4.1221
5708;19-08-2017;
5709;20-08-2017;
5710;21-08-2017;4.1304
5711;22-08-2017;4.1213
5712;23-08-2017;4.1141
5713;24-08-2017;4.1154
5714;25-08-2017;4.0992
5715;26-08-2017;
5716;27-08-2017;
5717;28-08-2017;4.1018
5718;29-08-2017;4.1069
5719;30-08-2017;
5720;31-08-2017;4.1401
5721;01-09-2017;
5722;02-09-2017;
5723;03-09-2017;
5724;04-09-2017;
5725;05-09-2017;4.1401
5726;06-09-2017;4.086
5727;07-09-2017;4.1018
5728;08-09-2017;4.089
5729;09-09-2017;
5730;10-09-2017;
5731;11-09-2017;4.1056
5732;12-09-2017;4.0767
5733;13-09-2017;4.094
5734;14-09-2017;4.1112
5735;15-09-2017;4.1069
5736;16-09-2017;
5737;17-09-2017;
5738;18-09-2017;4.0934
5739;19-09-2017;4.122
5740;20-09-2017;4.1806
5741;21-09-2017;4.1696
5742;22-09-2017;4.1746
5743;23-09-2017;
5744;24-09-2017;
5745;25-09-2017;4.1734
5746;26-09-2017;4.1789
5747;27-09-2017;4.1718
5748;28-09-2017;4.1861
5749;29-09-2017;4.1994
5750;30-09-2017;
5751;01-10-2017;
5752;02-10-2017;4.1895
5753;03-10-2017;4.1963
5754;04-10-2017;4.1977
5755;05-10-2017;4.1895
5756;06-10-2017;4.1935
5757;07-10-2017;
5758;08-10-2017;
5759;09-10-2017;4.2139
5760;10-10-2017;4.3352
5761;11-10-2017;4.3344
5762;12-10-2017;4.342
5763;13-10-2017;4.3196
5764;14-10-2017;
5765;15-10-2017;
5766;16-10-2017;4.3112
5767;17-10-2017;4.2903
5768;18-10-2017;4.2959
5769;19-10-2017;4.3154
5770;20-10-2017;4.3228
5771;21-10-2017;
5772;22-10-2017;
5773;23-10-2017;4.3189
5774;24-10-2017;4.3415
5775;25-10-2017;4.3606
5776;26-10-2017;4.3878
5777;27-10-2017;4.4437
5778;28-10-2017;
5779;29-10-2017;
5780;30-10-2017;4.4347
5781;31-10-2017;4.3818
5782;01-11-2017;4.3911
5783;02-11-2017;4.4295
5784;03-11-2017;4.4308
5785;04-11-2017;
5786;05-11-2017;
5787;06-11-2017;4.4473
5788;07-11-2017;4.4756
5789;08-11-2017;4.4577
5790;09-11-2017;4.4983
5791;10-11-2017;4.471
5792;11-11-2017;
5793;12-11-2017;
5794;13-11-2017;4.4966
5795;14-11-2017;4.499
5796;15-11-2017;4.5221
5797;16-11-2017;4.5907
5798;17-11-2017;4.5532
5799;18-11-2017;
5800;19-11-2017;
5801;20-11-2017;4.5728
5802;21-11-2017;4.5738
5803;22-11-2017;4.6345
5804;23-11-2017;4.6514
5805;24-11-2017;4.6343
5806;25-11-2017;
5807;26-11-2017;
5808;27-11-2017;4.6644
5809;28-11-2017;4.6845
5810;29-11-2017;4.661
5811;30-11-2017;4.682
5812;01-12-2017;4.6631
5813;02-12-2017;
5814;03-12-2017;
5815;04-12-2017;4.68
5816;05-12-2017;4.644
5817;06-12-2017;4.5772
5818;07-12-2017;4.5523
5819;08-12-2017;4.5486
5820;09-12-2017;
5821;10-12-2017;
5822;11-12-2017;4.5233
5823;12-12-2017;4.5097
5824;13-12-2017;4.5054
5825;14-12-2017;4.506
5826;15-12-2017;4.5284
5827;16-12-2017;
5828;17-12-2017;
5829;18-12-2017;4.548
5830;19-12-2017;4.5353
5831;20-12-2017;4.5239
5832;21-12-2017;4.5362
5833;22-12-2017;4.535
5834;23-12-2017;
5835;24-12-2017;
5836;25-12-2017;4.514
5837;26-12-2017;4.5173
5838;27-12-2017;4.5085
5839;28-12-2017;4.5353
5840;29-12-2017;4.5446
5841;30-12-2017;
5842;31-12-2017;
5843;01-01-2018;
5844;02-01-2018;4.5124
5845;03-01-2018;4.5343
5846;04-01-2018;4.5235
5847;05-01-2018;4.5238
5848;06-01-2018;
5849;07-01-2018;
5850;08-01-2018;4.5113
5851;09-01-2018;4.4899
5852;10-01-2018;4.4809
5853;11-01-2018;4.5224
5854;12-01-2018;4.5256
5855;13-01-2018;
5856;14-01-2018;
5857;15-01-2018;4.5485
5858;16-01-2018;4.5983
5859;17-01-2018;4.6646
5860;18-01-2018;4.6591
5861;19-01-2018;4.6353
5862;20-01-2018;
5863;21-01-2018;
5864;22-01-2018;4.6334
5865;23-01-2018;4.6615
5866;24-01-2018;4.6337
5867;25-01-2018;4.6274
5868;26-01-2018;4.6432
5869;27-01-2018;
5870;28-01-2018;
5871;29-01-2018;4.6524
5872;30-01-2018;4.6771
5873;31-01-2018;4.6791
5874;01-02-2018;4.6695
5875;02-02-2018;4.6639
5876;03-02-2018;
5877;04-02-2018;
5878;05-02-2018;4.6762
5879;06-02-2018;4.6834
5880;07-02-2018;4.681
5881;08-02-2018;4.6605
5882;09-02-2018;4.6596
5883;10-02-2018;
5884;11-02-2018;
5885;12-02-2018;4.6716
5886;13-02-2018;4.6685
5887;14-02-2018;4.676
5888;15-02-2018;4.6905
5889;16-02-2018;4.7056
5890;17-02-2018;
5891;18-02-2018;
5892;19-02-2018;4.6935
5893;20-02-2018;4.6561
5894;21-02-2018;4.6543
5895;22-02-2018;4.6608
5896;23-02-2018;4.6633
5897;24-02-2018;
5898;25-02-2018;
5899;26-02-2018;4.6495
5900;27-02-2018;4.6528
5901;28-02-2018;4.6613
5902;01-03-2018;4.6407
5903;02-03-2018;4.6401
5904;03-03-2018;
5905;04-03-2018;
5906;05-03-2018;4.6672
5907;06-03-2018;4.693
5908;07-03-2018;4.6898
5909;08-03-2018;4.7121
5910;09-03-2018;4.7159
5911;10-03-2018;
5912;11-03-2018;
5913;12-03-2018;4.6936
5914;13-03-2018;4.6964
5915;14-03-2018;4.751
5916;15-03-2018;4.7753
5917;16-03-2018;4.8023
5918;17-03-2018;
5919;18-03-2018;
5920;19-03-2018;4.8069
5921;20-03-2018;4.8302
5922;21-03-2018;4.8482
5923;22-03-2018;4.8189
5924;23-03-2018;4.8212
5925;24-03-2018;
5926;25-03-2018;
5927;26-03-2018;4.8818
5928;27-03-2018;4.9216
5929;28-03-2018;4.9379
5930;29-03-2018;4.9465
5931;30-03-2018;4.9156
5932;31-03-2018;
5933;01-04-2018;
5934;02-04-2018;4.8639
5935;03-04-2018;4.8766
5936;04-04-2018;4.8912
5937;05-04-2018;4.9194
5938;06-04-2018;4.9361
5939;07-04-2018;
5940;08-04-2018;
5941;09-04-2018;4.9553
5942;10-04-2018;4.9763
5943;11-04-2018;5.0155
5944;12-04-2018;5.1269
5945;13-04-2018;5.0934
5946;14-04-2018;
5947;15-04-2018;
5948;16-04-2018;5.0243
5949;17-04-2018;5.0583
5950;18-04-2018;5.0711
5951;19-04-2018;5.0629
5952;20-04-2018;4.9806
5953;21-04-2018;
5954;22-04-2018;
5955;23-04-2018;
5956;24-04-2018;4.9636
5957;25-04-2018;4.9827
5958;26-04-2018;4.9685
5959;27-04-2018;4.9468
5960;28-04-2018;
5961;29-04-2018;
5962;30-04-2018;4.8927
5963;01-05-2018;
5964;02-05-2018;4.8883
5965;03-05-2018;4.9438
5966;04-05-2018;5.0207
5967;05-05-2018;
5968;06-05-2018;
5969;07-05-2018;5.0875
5970;08-05-2018;5.0711
5971;09-05-2018;5.0885
5972;10-05-2018;5.0798
5973;11-05-2018;5.0633
5974;12-05-2018;
5975;13-05-2018;
5976;14-05-2018;5.0721
5977;15-05-2018;5.1704
5978;16-05-2018;5.2329
5979;17-05-2018;5.265
5980;18-05-2018;5.2375
5981;19-05-2018;
5982;20-05-2018;
5983;21-05-2018;5.2637
5984;22-05-2018;5.3432
5985;23-05-2018;5.4005
5986;24-05-2018;5.6778
5987;25-05-2018;5.5095
5988;26-05-2018;
5989;27-05-2018;
5990;28-05-2018;5.5201
5991;29-05-2018;5.3627
5992;30-05-2018;5.309
5993;31-05-2018;5.2028
5994;01-06-2018;5.2394
5995;02-06-2018;
5996;03-06-2018;
5997;04-06-2018;5.3648
5998;05-06-2018;5.4176
5999;06-06-2018;5.3844
6000;07-06-2018;5.4152
6001;08-06-2018;5.3742
6002;09-06-2018;
6003;10-06-2018;
6004;11-06-2018;5.2919
6005;12-06-2018;5.3186
6006;13-06-2018;5.3589
6007;14-06-2018;5.4583
6008;15-06-2018;
6009;16-06-2018;
6010;17-06-2018;
6011;18-06-2018;5.4583
6012;19-06-2018;5.4629
6013;20-06-2018;5.493
6014;21-06-2018;5.4891
6015;22-06-2018;5.4795
6016;23-06-2018;
6017;24-06-2018;
6018;25-06-2018;5.4809
6019;26-06-2018;5.4033
6020;27-06-2018;5.4538
6021;28-06-2018;5.3923
6022;29-06-2018;5.3272
6023;30-06-2018;
6024;01-07-2018;
6025;02-07-2018;5.3055
6026;03-07-2018;5.3766
6027;04-07-2018;5.4236
6028;05-07-2018;5.4693
6029;06-07-2018;5.425
6030;07-07-2018;
6031;08-07-2018;
6032;09-07-2018;5.3838
6033;10-07-2018;5.3297
6034;11-07-2018;5.5129
6035;12-07-2018;5.5597
6036;13-07-2018;5.6194
6037;14-07-2018;
6038;15-07-2018;
6039;16-07-2018;5.6281
6040;17-07-2018;5.6559
6041;18-07-2018;5.6674
6042;19-07-2018;5.5641
6043;20-07-2018;5.5946
6044;21-07-2018;
6045;22-07-2018;
6046;23-07-2018;5.5885
6047;24-07-2018;5.5645
6048;25-07-2018;5.5823
6049;26-07-2018;5.6734
6050;27-07-2018;5.6418
6051;28-07-2018;
6052;29-07-2018;
6053;30-07-2018;5.646
6054;31-07-2018;5.6994
6055;01-08-2018;5.7416
6056;02-08-2018;5.7475
6057;03-08-2018;5.8659
6058;04-08-2018;
6059;05-08-2018;
6060;06-08-2018;5.8753
6061;07-08-2018;5.9421
6062;08-08-2018;6.0956
6063;09-08-2018;6.1209
6064;10-08-2018;6.2544
6065;11-08-2018;
6066;12-08-2018;
6067;13-08-2018;6.8033
6068;14-08-2018;7.8272
6069;15-08-2018;7.4635
6070;16-08-2018;6.9452
6071;17-08-2018;6.5889
6072;18-08-2018;
6073;19-08-2018;
6074;20-08-2018;6.8219
6075;21-08-2018;
6076;22-08-2018;
6077;23-08-2018;
6078;24-08-2018;
6079;25-08-2018;
6080;26-08-2018;
6081;27-08-2018;6.8219
6082;28-08-2018;7.1825
6083;29-08-2018;7.2693
6084;30-08-2018;
6085;31-08-2018;7.4682
6086;01-09-2018;
6087;02-09-2018;
6088;03-09-2018;7.6375
6089;04-09-2018;7.6814
6090;05-09-2018;7.7198
6091;06-09-2018;7.7282
6092;07-09-2018;7.652
6093;08-09-2018;
6094;09-09-2018;
6095;10-09-2018;7.5207
6096;11-09-2018;7.4583
6097;12-09-2018;7.4847
6098;13-09-2018;7.4034
6099;14-09-2018;7.3803
6100;15-09-2018;
6101;16-09-2018;
6102;17-09-2018;7.0939
6103;18-09-2018;7.2895
6104;19-09-2018;7.4335
6105;20-09-2018;7.3714
6106;21-09-2018;7.3386
6107;22-09-2018;
6108;23-09-2018;
6109;24-09-2018;7.3742
6110;25-09-2018;7.3182
6111;26-09-2018;7.2007
6112;27-09-2018;7.1956
6113;28-09-2018;7.108
6114;29-09-2018;
6115;30-09-2018;
6116;01-10-2018;6.9457
6117;02-10-2018;6.9164
6118;03-10-2018;6.9206
6119;04-10-2018;6.9692
6120;05-10-2018;7.0339
6121;06-10-2018;
6122;07-10-2018;
6123;08-10-2018;7.0736
6124;09-10-2018;7.0575
6125;10-10-2018;7.0039
6126;11-10-2018;6.9945
6127;12-10-2018;6.9099
6128;13-10-2018;
6129;14-10-2018;
6130;15-10-2018;6.8356
6131;16-10-2018;6.7241
6132;17-10-2018;6.6896
6133;18-10-2018;6.5632
6134;19-10-2018;6.3855
6135;20-10-2018;
6136;21-10-2018;
6137;22-10-2018;6.4271
6138;23-10-2018;6.4993
6139;24-10-2018;6.616
6140;25-10-2018;6.5249
6141;26-10-2018;6.475
6142;27-10-2018;
6143;28-10-2018;
6144;29-10-2018;
6145;30-10-2018;6.379
6146;31-10-2018;6.269
6147;01-11-2018;6.233
6148;02-11-2018;6.3307
6149;03-11-2018;
6150;04-11-2018;
6151;05-11-2018;6.2416
6152;06-11-2018;6.1953
6153;07-11-2018;6.0911
6154;08-11-2018;6.142
6155;09-11-2018;6.1762
6156;10-11-2018;
6157;11-11-2018;
6158;12-11-2018;6.213
6159;13-11-2018;6.1629
6160;14-11-2018;6.1532
6161;15-11-2018;6.1579
6162;16-11-2018;6.1267
6163;17-11-2018;
6164;18-11-2018;
6165;19-11-2018;6.0523
6166;20-11-2018;6.0732
6167;21-11-2018;6.0892
6168;22-11-2018;6.0892
6169;23-11-2018;6.0455
6170;24-11-2018;
6171;25-11-2018;
6172;26-11-2018;6.0
6173;27-11-2018;5.9562
6174;28-11-2018;5.9217
6175;29-11-2018;5.9191
6176;30-11-2018;5.8696
6177;01-12-2018;
6178;02-12-2018;
6179;03-12-2018;5.8638
6180;04-12-2018;5.8909
6181;05-12-2018;6.0026
6182;06-12-2018;6.0886
6183;07-12-2018;6.0717
6184;08-12-2018;
6185;09-12-2018;
6186;10-12-2018;6.0529
6187;11-12-2018;6.0246
6188;12-12-2018;6.0837
6189;13-12-2018;6.0721
6190;14-12-2018;6.0955
6191;15-12-2018;
6192;16-12-2018;
6193;17-12-2018;6.0713
6194;18-12-2018;6.0867
6195;19-12-2018;6.0797
6196;20-12-2018;6.0722
6197;21-12-2018;6.0164
6198;22-12-2018;
6199;23-12-2018;
6200;24-12-2018;6.03
6201;25-12-2018;6.0249
6202;26-12-2018;6.0376
6203;27-12-2018;6.0143
6204;28-12-2018;6.0203
6205;29-12-2018;
6206;30-12-2018;
6207;31-12-2018;6.0238
6208;01-01-2019;
6209;02-01-2019;6.0379
6210;03-01-2019;6.1018
6211;04-01-2019;6.2014
6212;05-01-2019;
6213;06-01-2019;
6214;07-01-2019;6.1643
6215;08-01-2019;6.1242
6216;09-01-2019;6.209
6217;10-01-2019;6.2955
6218;11-01-2019;6.2963
6219;12-01-2019;
6220;13-01-2019;
6221;14-01-2019;6.2482
6222;15-01-2019;6.3166
6223;16-01-2019;6.2248
6224;17-01-2019;6.1562
6225;18-01-2019;6.0987
6226;19-01-2019;
6227;20-01-2019;
6228;21-01-2019;6.0865
6229;22-01-2019;6.0671
6230;23-01-2019;6.0674
6231;24-01-2019;6.0344
6232;25-01-2019;5.9864
6233;26-01-2019;
6234;27-01-2019;
6235;28-01-2019;5.9612
6236;29-01-2019;6.0148
6237;30-01-2019;6.0967
6238;31-01-2019;6.0296
6239;01-02-2019;5.9829
6240;02-02-2019;
6241;03-02-2019;
6242;04-02-2019;5.9473
6243;05-02-2019;5.9701
6244;06-02-2019;5.9329
6245;07-02-2019;5.9286
6246;08-02-2019;5.9427
6247;09-02-2019;
6248;10-02-2019;
6249;11-02-2019;5.9405
6250;12-02-2019;5.9418
6251;13-02-2019;5.9336
6252;14-02-2019;5.9332
6253;15-02-2019;5.955
6254;16-02-2019;
6255;17-02-2019;
6256;18-02-2019;5.9293
6257;19-02-2019;5.9844
6258;20-02-2019;5.9916
6259;21-02-2019;6.003
6260;22-02-2019;6.0221
6261;23-02-2019;
6262;24-02-2019;
6263;25-02-2019;6.0276
6264;26-02-2019;6.0202
6265;27-02-2019;6.0099
6266;28-02-2019;6.0215
6267;01-03-2019;6.0534
6268;02-03-2019;
6269;03-03-2019;
6270;04-03-2019;6.0719
6271;05-03-2019;6.0981
6272;06-03-2019;6.0761
6273;07-03-2019;6.0757
6274;08-03-2019;6.1376
6275;09-03-2019;
6276;10-03-2019;
6277;11-03-2019;6.1114
6278;12-03-2019;6.1071
6279;13-03-2019;6.1206
6280;14-03-2019;6.1524
6281;15-03-2019;6.1757
6282;16-03-2019;
6283;17-03-2019;
6284;18-03-2019;6.1732
6285;19-03-2019;6.1861
6286;20-03-2019;6.1991
6287;21-03-2019;6.2038
6288;22-03-2019;6.1988
6289;23-03-2019;
6290;24-03-2019;
6291;25-03-2019;6.2586
6292;26-03-2019;6.3813
6293;27-03-2019;6.2118
6294;28-03-2019;6.0049
6295;29-03-2019;6.2292
6296;30-03-2019;
6297;31-03-2019;
6298;01-04-2019;6.3144
6299;02-04-2019;6.2862
6300;03-04-2019;6.2198
6301;04-04-2019;6.2978
6302;05-04-2019;6.318
6303;06-04-2019;
6304;07-04-2019;
6305;08-04-2019;6.2753
6306;09-04-2019;6.3637
6307;10-04-2019;6.3731
6308;11-04-2019;6.3901
6309;12-04-2019;6.4365
6310;13-04-2019;
6311;14-04-2019;
6312;15-04-2019;6.5313
6313;16-04-2019;6.5403
6314;17-04-2019;6.5396
6315;18-04-2019;6.4906
6316;19-04-2019;6.5399
6317;20-04-2019;
6318;21-04-2019;
6319;22-04-2019;6.5088
6320;23-04-2019;
6321;24-04-2019;6.5473
6322;25-04-2019;6.566
6323;26-04-2019;6.5607
6324;27-04-2019;
6325;28-04-2019;
6326;29-04-2019;6.5935
6327;30-04-2019;6.6105
6328;01-05-2019;
6329;02-05-2019;6.6684
6330;03-05-2019;6.6697
6331;04-05-2019;
6332;05-05-2019;
6333;06-05-2019;6.6465
6334;07-05-2019;6.701
6335;08-05-2019;6.879
6336;09-05-2019;6.897
6337;10-05-2019;6.9371
6338;11-05-2019;
6339;12-05-2019;
6340;13-05-2019;6.8603
6341;14-05-2019;6.8276
6342;15-05-2019;6.7855
6343;16-05-2019;6.7758
6344;17-05-2019;6.7209
6345;18-05-2019;
6346;19-05-2019;
6347;20-05-2019;6.7501
6348;21-05-2019;6.7344
6349;22-05-2019;6.7322
6350;23-05-2019;6.7772
6351;24-05-2019;6.8179
6352;25-05-2019;
6353;26-05-2019;
6354;27-05-2019;6.7816
6355;28-05-2019;6.7644
6356;29-05-2019;6.7529
6357;30-05-2019;6.7054
6358;31-05-2019;6.5919
6359;01-06-2019;
6360;02-06-2019;
6361;03-06-2019;6.5274
6362;04-06-2019;
6363;05-06-2019;
6364;06-06-2019;
6365;07-06-2019;6.5274
6366;08-06-2019;
6367;09-06-2019;
6368;10-06-2019;6.5683
6369;11-06-2019;6.5585
6370;12-06-2019;6.5346
6371;13-06-2019;6.5663
6372;14-06-2019;6.5747
6373;15-06-2019;
6374;16-06-2019;
6375;17-06-2019;6.627
6376;18-06-2019;6.5799
6377;19-06-2019;6.5419
6378;20-06-2019;6.5503
6379;21-06-2019;6.4697
6380;22-06-2019;
6381;23-06-2019;
6382;24-06-2019;6.5424
6383;25-06-2019;6.5363
6384;26-06-2019;6.5889
6385;27-06-2019;6.543
6386;28-06-2019;6.5525
6387;29-06-2019;
6388;30-06-2019;
6389;01-07-2019;6.5462
6390;02-07-2019;6.4308
6391;03-07-2019;6.3969
6392;04-07-2019;6.35
6393;05-07-2019;6.3073
6394;06-07-2019;
6395;07-07-2019;
6396;08-07-2019;6.3046
6397;09-07-2019;6.419
6398;10-07-2019;6.3953
6399;11-07-2019;6.4324
6400;12-07-2019;6.3832
6401;13-07-2019;
6402;14-07-2019;
6403;15-07-2019;
6404;16-07-2019;6.4043
6405;17-07-2019;6.4041
6406;18-07-2019;6.3785
6407;19-07-2019;6.3868
6408;20-07-2019;
6409;21-07-2019;
6410;22-07-2019;6.3296
6411;23-07-2019;6.3542
6412;24-07-2019;6.3455
6413;25-07-2019;6.3626
6414;26-07-2019;6.3377
6415;27-07-2019;
6416;28-07-2019;
6417;29-07-2019;6.2953
6418;30-07-2019;6.2542
6419;31-07-2019;6.2044
6420;01-08-2019;6.153
6421;02-08-2019;6.1565
6422;03-08-2019;
6423;04-08-2019;
6424;05-08-2019;6.1899
6425;06-08-2019;6.1904
6426;07-08-2019;6.1915
6427;08-08-2019;6.135
6428;09-08-2019;6.1306
6429;10-08-2019;
6430;11-08-2019;
6431;12-08-2019;
6432;13-08-2019;
6433;14-08-2019;
6434;15-08-2019;6.1324
6435;16-08-2019;6.2079
6436;17-08-2019;
6437;18-08-2019;
6438;19-08-2019;6.1371
6439;20-08-2019;6.1878
6440;21-08-2019;6.3153
6441;22-08-2019;6.3314
6442;23-08-2019;6.3678
6443;24-08-2019;
6444;25-08-2019;
6445;26-08-2019;6.361
6446;27-08-2019;6.4487
6447;28-08-2019;6.4662
6448;29-08-2019;6.427
6449;30-08-2019;
6450;31-08-2019;
6451;01-09-2019;
6452;02-09-2019;6.4362
6453;03-09-2019;6.3643
6454;04-09-2019;6.3115
6455;05-09-2019;6.2308
6456;06-09-2019;6.2626
6457;07-09-2019;
6458;08-09-2019;
6459;09-09-2019;6.278
6460;10-09-2019;6.3079
6461;11-09-2019;6.3524
6462;12-09-2019;6.3566
6463;13-09-2019;6.3043
6464;14-09-2019;
6465;15-09-2019;
6466;16-09-2019;6.2832
6467;17-09-2019;6.311
6468;18-09-2019;6.2994
6469;19-09-2019;6.2703
6470;20-09-2019;6.2897
6471;21-09-2019;
6472;22-09-2019;
6473;23-09-2019;6.2803
6474;24-09-2019;6.2775
6475;25-09-2019;6.2337
6476;26-09-2019;6.25
6477;27-09-2019;6.1938
6478;28-09-2019;
6479;29-09-2019;
6480;30-09-2019;6.1792
6481;01-10-2019;6.1628
6482;02-10-2019;6.1773
6483;03-10-2019;6.2503
6484;04-10-2019;6.2222
6485;05-10-2019;
6486;06-10-2019;
6487;07-10-2019;6.241
